date,Jardinier paysagiste
2018-01-07,0.0
2018-01-14,0.31543624161073824
2018-01-21,0.2348993288590604
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.22818791946308725
2018-03-04,0.22818791946308725
2018-03-11,0.2348993288590604
2018-03-18,0.0
2018-03-25,0.3221476510067114
2018-04-01,0.4161073825503356
2018-04-08,0.2483221476510067
2018-04-15,0.40939597315436244
2018-04-22,0.5771812080536913
2018-04-29,0.2483221476510067
2018-05-06,0.26174496644295303
2018-05-13,0.4899328859060403
2018-05-20,0.5973154362416108
2018-05-27,0.3288590604026846
2018-06-03,0.0
2018-06-10,0.48322147651006714
2018-06-17,0.2550335570469799
2018-06-24,0.6040268456375839
2018-07-01,0.4899328859060403
2018-07-08,0.3422818791946309
2018-07-15,0.38926174496644295
2018-07-22,0.6174496644295302
2018-07-29,0.2684563758389262
2018-08-05,0.8993288590604027
2018-08-12,0.2751677852348993
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.7315436241610739
2018-09-09,0.3825503355704698
2018-09-16,0.26174496644295303
2018-09-23,0.0
2018-09-30,0.2483221476510067
2018-10-07,0.5100671140939598
2018-10-14,0.26174496644295303
2018-10-21,0.3422818791946309
2018-10-28,0.2550335570469799
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.3288590604026846
2018-11-25,0.2483221476510067
2018-12-02,0.2483221476510067
2018-12-09,0.2483221476510067
2018-12-16,0.3422818791946309
2018-12-23,0.2751677852348993
2018-12-30,0.2550335570469799
2019-01-06,0.31543624161073824
2019-01-13,0.0
2019-01-20,0.22818791946308725
2019-01-27,0.30201342281879195
2019-02-03,0.2348993288590604
2019-02-10,0.2348993288590604
2019-02-17,0.4966442953020134
2019-02-24,0.3221476510067114
2019-03-03,0.6577181208053692
2019-03-10,0.0
2019-03-17,0.2483221476510067
2019-03-24,0.2348993288590604
2019-03-31,1.0
2019-04-07,0.8993288590604027
2019-04-14,0.47651006711409394
2019-04-21,0.0
2019-04-28,0.22818791946308725
2019-05-05,0.6711409395973155
2019-05-12,0.2214765100671141
2019-05-19,0.22818791946308725
2019-05-26,0.48322147651006714
2019-06-02,0.31543624161073824
2019-06-09,0.2214765100671141
2019-06-16,0.0
2019-06-23,0.46308724832214765
2019-06-30,0.2348993288590604
2019-07-07,0.22818791946308725
2019-07-14,0.2348993288590604
2019-07-21,0.0
2019-07-28,0.0
2019-08-04,0.24161073825503357
2019-08-11,0.0
2019-08-18,0.5906040268456376
2019-08-25,0.24161073825503357
2019-09-01,0.2214765100671141
2019-09-08,0.5436241610738255
2019-09-15,0.2214765100671141
2019-09-22,0.0
2019-09-29,0.33557046979865773
2019-10-06,0.5302013422818792
2019-10-13,0.44966442953020136
2019-10-20,0.0
2019-10-27,0.35570469798657717
2019-11-03,0.4228187919463087
2019-11-10,0.2080536912751678
2019-11-17,0.4228187919463087
2019-11-24,0.40939597315436244
2019-12-01,0.20134228187919462
2019-12-08,0.20134228187919462
2019-12-15,0.2080536912751678
2019-12-22,0.22818791946308725
2019-12-29,0.0
2020-01-05,0.2080536912751678
2020-01-12,0.20134228187919462
2020-01-19,0.30201342281879195
2020-01-26,0.20134228187919462
2020-02-02,0.20134228187919462
2020-02-09,0.19463087248322147
2020-02-16,0.19463087248322147
2020-02-23,0.6510067114093959
2020-03-01,0.19463087248322147
2020-03-08,0.18791946308724833
2020-03-15,0.3691275167785235
2020-03-22,0.174496644295302
2020-03-29,0.40939597315436244
2020-04-05,0.18120805369127516
2020-04-12,0.0
2020-04-19,0.18120805369127516
2020-04-26,0.3422818791946309
2020-05-03,0.0
2020-05-10,0.18120805369127516
2020-05-17,0.6510067114093959
2020-05-24,0.738255033557047
2020-05-31,0.4161073825503356
2020-06-07,0.2751677852348993
2020-06-14,0.28859060402684567
2020-06-21,0.0
