date,means
2018-01-01,26.666666666666668
2018-02-01,33.33333333333333
2018-03-01,80.0
2018-04-01,26.666666666666668
2018-05-01,60.0
2018-06-01,20.0
2018-07-01,6.666666666666667
2018-08-01,20.0
2018-09-01,33.33333333333333
2018-10-01,26.666666666666668
2018-11-01,13.333333333333334
2018-12-01,20.0
2019-01-01,66.66666666666666
2019-02-01,40.0
2019-03-01,46.666666666666664
2019-04-01,53.333333333333336
2019-05-01,60.0
2019-06-01,26.666666666666668
2019-07-01,20.0
2019-08-01,20.0
2019-09-01,100.0
2019-10-01,66.66666666666666
2019-11-01,40.0
2019-12-01,13.333333333333334
2020-01-01,46.666666666666664
2020-02-01,33.33333333333333
2020-03-01,26.666666666666668
2020-04-01,13.333333333333334
2020-05-01,13.333333333333334
2020-06-01,0.0
