date,means
2018-01-01,56.666666666666664
2018-02-01,90.0
2018-03-01,63.33333333333333
2018-04-01,43.333333333333336
2018-05-01,46.666666666666664
2018-06-01,70.0
2018-07-01,43.333333333333336
2018-08-01,40.0
2018-09-01,43.333333333333336
2018-10-01,50.0
2018-11-01,53.333333333333336
2018-12-01,36.666666666666664
2019-01-01,86.66666666666667
2019-02-01,96.66666666666667
2019-03-01,90.0
2019-04-01,43.333333333333336
2019-05-01,66.66666666666666
2019-06-01,50.0
2019-07-01,76.66666666666667
2019-08-01,66.66666666666666
2019-09-01,90.0
2019-10-01,100.0
2019-11-01,63.33333333333333
2019-12-01,66.66666666666666
2020-01-01,76.66666666666667
2020-02-01,63.33333333333333
2020-03-01,20.0
2020-04-01,46.666666666666664
2020-05-01,66.66666666666666
2020-06-01,56.666666666666664
2020-07-01,23.333333333333332
