date,means
2018-01-01,21.052631578947366
2018-02-01,31.57894736842105
2018-03-01,10.526315789473683
2018-04-01,10.526315789473683
2018-05-01,57.89473684210527
2018-06-01,26.31578947368421
2018-07-01,36.84210526315789
2018-08-01,57.89473684210527
2018-09-01,73.68421052631578
2018-10-01,42.10526315789473
2018-11-01,42.10526315789473
2018-12-01,36.84210526315789
2019-01-01,57.89473684210527
2019-02-01,73.68421052631578
2019-03-01,57.89473684210527
2019-04-01,42.10526315789473
2019-05-01,78.94736842105263
2019-06-01,26.31578947368421
2019-07-01,42.10526315789473
2019-08-01,21.052631578947366
2019-09-01,63.1578947368421
2019-10-01,68.42105263157895
2019-11-01,21.052631578947366
2019-12-01,31.57894736842105
2020-01-01,78.94736842105263
2020-02-01,63.1578947368421
2020-03-01,15.789473684210526
2020-04-01,26.31578947368421
2020-05-01,100.0
2020-06-01,78.94736842105263
2020-07-01,5.263157894736842
