date,piscine en bois
2018-01-07,0.03614457831325301
2018-01-14,0.0783132530120482
2018-01-21,0.0963855421686747
2018-01-28,0.1144578313253012
2018-02-04,0.03614457831325301
2018-02-11,0.25903614457831325
2018-02-18,0.23493975903614459
2018-02-25,0.07228915662650602
2018-03-04,0.2289156626506024
2018-03-11,0.29518072289156627
2018-03-18,0.27710843373493976
2018-03-25,0.12048192771084337
2018-04-01,0.0783132530120482
2018-04-08,0.3313253012048193
2018-04-15,0.6987951807228916
2018-04-22,0.3253012048192771
2018-04-29,0.35542168674698793
2018-05-06,0.7530120481927711
2018-05-13,0.4759036144578313
2018-05-20,0.3433734939759036
2018-05-27,0.12048192771084337
2018-06-03,0.6987951807228916
2018-06-10,0.29518072289156627
2018-06-17,0.4036144578313253
2018-06-24,0.6987951807228916
2018-07-01,0.7289156626506024
2018-07-08,0.463855421686747
2018-07-15,0.37349397590361444
2018-07-22,0.3253012048192771
2018-07-29,0.6204819277108434
2018-08-05,0.43373493975903615
2018-08-12,0.3373493975903614
2018-08-19,0.30120481927710846
2018-08-26,0.30120481927710846
2018-09-02,0.12048192771084337
2018-09-09,0.25301204819277107
2018-09-16,0.04216867469879518
2018-09-23,0.29518072289156627
2018-09-30,0.04216867469879518
2018-10-07,0.04216867469879518
2018-10-14,0.21084337349397592
2018-10-21,0.04216867469879518
2018-10-28,0.060240963855421686
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.04216867469879518
2018-11-25,0.0783132530120482
2018-12-02,0.0783132530120482
2018-12-09,0.0
2018-12-16,0.04216867469879518
2018-12-23,0.09036144578313253
2018-12-30,0.2469879518072289
2019-01-06,0.2289156626506024
2019-01-13,0.0963855421686747
2019-01-20,0.27710843373493976
2019-01-27,0.0
2019-02-03,0.2710843373493976
2019-02-10,0.27710843373493976
2019-02-17,0.26506024096385544
2019-02-24,0.41566265060240964
2019-03-03,0.3072289156626506
2019-03-10,0.28313253012048195
2019-03-17,0.3433734939759036
2019-03-24,0.0783132530120482
2019-03-31,0.07228915662650602
2019-04-07,0.3132530120481928
2019-04-14,0.1144578313253012
2019-04-21,0.1927710843373494
2019-04-28,0.3855421686746988
2019-05-05,0.4578313253012048
2019-05-12,0.09036144578313253
2019-05-19,0.4578313253012048
2019-05-26,0.3313253012048193
2019-06-02,0.39759036144578314
2019-06-09,0.28313253012048195
2019-06-16,0.27710843373493976
2019-06-23,0.6204819277108434
2019-06-30,0.5
2019-07-07,0.572289156626506
2019-07-14,0.18674698795180722
2019-07-21,0.5783132530120482
2019-07-28,0.3072289156626506
2019-08-04,0.3855421686746988
2019-08-11,0.39156626506024095
2019-08-18,0.4939759036144578
2019-08-25,0.27710843373493976
2019-09-01,0.12048192771084337
2019-09-08,0.2891566265060241
2019-09-15,0.05421686746987952
2019-09-22,0.22289156626506024
2019-09-29,0.0
2019-10-06,0.27710843373493976
2019-10-13,0.22289156626506024
2019-10-20,0.07228915662650602
2019-10-27,0.18072289156626506
2019-11-03,0.03614457831325301
2019-11-10,0.06626506024096386
2019-11-17,0.03614457831325301
2019-11-24,0.4036144578313253
2019-12-01,0.030120481927710843
2019-12-08,0.0
2019-12-15,0.2289156626506024
2019-12-22,0.07228915662650602
2019-12-29,0.21686746987951808
2020-01-05,0.04819277108433735
2020-01-12,0.06626506024096386
2020-01-19,0.08433734939759036
2020-01-26,0.21686746987951808
2020-02-02,0.04819277108433735
2020-02-09,0.0963855421686747
2020-02-16,0.25903614457831325
2020-02-23,0.24096385542168675
2020-03-01,0.0783132530120482
2020-03-08,0.3253012048192771
2020-03-15,0.23493975903614459
2020-03-22,0.22289156626506024
2020-03-29,0.40963855421686746
2020-04-05,0.6024096385542169
2020-04-12,0.5481927710843374
2020-04-19,0.4036144578313253
2020-04-26,0.43373493975903615
2020-05-03,0.4939759036144578
2020-05-10,0.536144578313253
2020-05-17,1.0
2020-05-24,0.7228915662650602
2020-05-31,0.5602409638554217
2020-06-07,0.3433734939759036
2020-06-14,0.41566265060240964
2020-06-21,0.6024096385542169
