date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-11-01,0.0,11.11111111111111,31.11111111111111,2.2222222222222223,0.0,0.0,8.88888888888889,0.0,0.0,2.2222222222222223,15.555555555555555,0.0,0.0,4.444444444444445,4.444444444444445,2.2222222222222223,2.2222222222222223,0.0,0.0,4.444444444444445
2018-12-01,2.2222222222222223,2.2222222222222223,4.444444444444445,2.2222222222222223,0.0,0.0,13.333333333333334,0.0,0.0,2.2222222222222223,11.11111111111111,2.2222222222222223,0.0,2.2222222222222223,8.88888888888889,0.0,2.2222222222222223,0.0,0.0,0.0
2019-01-01,0.0,2.2222222222222223,24.444444444444443,2.2222222222222223,0.0,2.2222222222222223,11.11111111111111,0.0,2.2222222222222223,2.2222222222222223,33.33333333333333,8.88888888888889,0.0,4.444444444444445,11.11111111111111,2.2222222222222223,0.0,8.88888888888889,2.2222222222222223,4.444444444444445
2019-02-01,4.444444444444445,0.0,46.666666666666664,6.666666666666667,0.0,0.0,26.666666666666668,0.0,0.0,2.2222222222222223,24.444444444444443,0.0,0.0,4.444444444444445,2.2222222222222223,4.444444444444445,0.0,4.444444444444445,2.2222222222222223,8.88888888888889
2019-03-01,4.444444444444445,6.666666666666667,55.55555555555556,8.88888888888889,0.0,0.0,15.555555555555555,0.0,0.0,0.0,31.11111111111111,4.444444444444445,0.0,2.2222222222222223,4.444444444444445,2.2222222222222223,0.0,2.2222222222222223,0.0,6.666666666666667
2019-04-01,0.0,2.2222222222222223,15.555555555555555,4.444444444444445,0.0,0.0,20.0,0.0,0.0,0.0,17.77777777777778,0.0,0.0,24.444444444444443,4.444444444444445,4.444444444444445,0.0,0.0,0.0,0.0
2019-05-01,8.88888888888889,8.88888888888889,46.666666666666664,17.77777777777778,0.0,0.0,4.444444444444445,2.2222222222222223,0.0,0.0,31.11111111111111,6.666666666666667,2.2222222222222223,4.444444444444445,11.11111111111111,2.2222222222222223,0.0,6.666666666666667,2.2222222222222223,2.2222222222222223
2019-06-01,4.444444444444445,2.2222222222222223,37.77777777777778,2.2222222222222223,0.0,0.0,13.333333333333334,4.444444444444445,0.0,4.444444444444445,13.333333333333334,2.2222222222222223,13.333333333333334,11.11111111111111,6.666666666666667,13.333333333333334,0.0,4.444444444444445,0.0,4.444444444444445
2019-07-01,4.444444444444445,2.2222222222222223,44.44444444444444,44.44444444444444,0.0,0.0,20.0,0.0,0.0,13.333333333333334,17.77777777777778,2.2222222222222223,8.88888888888889,8.88888888888889,11.11111111111111,20.0,11.11111111111111,2.2222222222222223,0.0,75.55555555555556
2019-08-01,0.0,2.2222222222222223,13.333333333333334,8.88888888888889,0.0,0.0,11.11111111111111,0.0,0.0,8.88888888888889,8.88888888888889,4.444444444444445,8.88888888888889,2.2222222222222223,2.2222222222222223,17.77777777777778,2.2222222222222223,0.0,0.0,6.666666666666667
2019-09-01,4.444444444444445,4.444444444444445,62.22222222222222,17.77777777777778,4.444444444444445,0.0,24.444444444444443,2.2222222222222223,0.0,2.2222222222222223,28.888888888888886,6.666666666666667,2.2222222222222223,8.88888888888889,6.666666666666667,22.22222222222222,0.0,2.2222222222222223,2.2222222222222223,13.333333333333334
2019-10-01,4.444444444444445,11.11111111111111,31.11111111111111,8.88888888888889,2.2222222222222223,0.0,20.0,0.0,0.0,0.0,17.77777777777778,8.88888888888889,0.0,13.333333333333334,6.666666666666667,31.11111111111111,0.0,2.2222222222222223,4.444444444444445,8.88888888888889
2019-11-01,2.2222222222222223,6.666666666666667,35.55555555555556,20.0,0.0,0.0,4.444444444444445,2.2222222222222223,0.0,0.0,22.22222222222222,0.0,4.444444444444445,8.88888888888889,13.333333333333334,8.88888888888889,0.0,4.444444444444445,0.0,6.666666666666667
2019-12-01,2.2222222222222223,4.444444444444445,8.88888888888889,13.333333333333334,0.0,0.0,15.555555555555555,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,6.666666666666667,4.444444444444445,0.0,15.555555555555555,6.666666666666667,0.0,4.444444444444445,0.0,6.666666666666667
2020-01-01,8.88888888888889,8.88888888888889,26.666666666666668,11.11111111111111,0.0,2.2222222222222223,13.333333333333334,0.0,0.0,0.0,46.666666666666664,2.2222222222222223,6.666666666666667,22.22222222222222,17.77777777777778,22.22222222222222,2.2222222222222223,6.666666666666667,0.0,15.555555555555555
2020-02-01,15.555555555555555,6.666666666666667,31.11111111111111,8.88888888888889,0.0,0.0,8.88888888888889,0.0,0.0,2.2222222222222223,35.55555555555556,2.2222222222222223,4.444444444444445,6.666666666666667,11.11111111111111,6.666666666666667,0.0,0.0,2.2222222222222223,6.666666666666667
2020-03-01,2.2222222222222223,0.0,2.2222222222222223,4.444444444444445,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,33.33333333333333,4.444444444444445,6.666666666666667,6.666666666666667,13.333333333333334,11.11111111111111,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,4.444444444444445,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,2.2222222222222223,2.2222222222222223,17.77777777777778,2.2222222222222223,8.88888888888889,0.0,4.444444444444445,0.0,4.444444444444445
2020-05-01,2.2222222222222223,4.444444444444445,42.22222222222222,15.555555555555555,0.0,0.0,4.444444444444445,0.0,0.0,6.666666666666667,46.666666666666664,8.88888888888889,4.444444444444445,100.0,13.333333333333334,11.11111111111111,0.0,2.2222222222222223,6.666666666666667,15.555555555555555
2020-06-01,2.2222222222222223,0.0,33.33333333333333,4.444444444444445,0.0,0.0,11.11111111111111,0.0,0.0,0.0,33.33333333333333,4.444444444444445,4.444444444444445,24.444444444444443,11.11111111111111,6.666666666666667,0.0,6.666666666666667,2.2222222222222223,4.444444444444445
2020-07-01,0.0,0.0,15.555555555555555,6.666666666666667,0.0,0.0,6.666666666666667,0.0,0.0,2.2222222222222223,0.0,4.444444444444445,4.444444444444445,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,2.2222222222222223
